accuracy,f1,auroc,auprc,n_patients,n_pos_patients,n_neg_patients,n_heterogeneous_patients,model,scheme,split,n_val_cells,hyperparams
0.375,0.20454545454545453,0.6000000000000001,0.7333333333333334,8,5,3,7,Logistic Regression,LOOCV,GSE167036,1036,"{'C': 1, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 1000, 'random_state': 42}"
