accuracy,f1,auroc,auprc,n_patients,n_pos_patients,n_neg_patients,n_heterogeneous_patients,model,scheme,split,n_val_cells,hyperparams
0.3170731707317073,0.3268759481853192,0.33333333333333337,0.5416410940706311,41,26,15,31,Elastic Net,LOOCV,MSK_SPECTRUM,198901,"{'C': 0.1, 'penalty': 'elasticnet', 'l1_ratio': 0.5, 'solver': 'saga', 'max_iter': 1000, 'random_state': 42}"
