accuracy,f1,auroc,auprc,n_patients,n_pos_patients,n_neg_patients,n_heterogeneous_patients,model,scheme,split,n_val_cells,hyperparams
0.3170731707317073,0.24024390243902438,0.4051282051282052,0.5949107145784621,41,26,15,31,scMeta-GAT,LOOCV,MSK_SPECTRUM,198901,"conv=GATConv,hidden_dim=256,heads=4,dropout=0.3,tau=0.7,gamma=0.5,lr=0.0001,epochs=100,patience=15,eval=NeighborLoader[25,25]"
